rows,cols,vptCorrect,noOfBlocks,participant,group
5,5,TRUE,11,979,BAC
5,5,FALSE,11,979,BAC
5,5,FALSE,12,979,BAC
5,5,FALSE,12,979,BAC
2,2,TRUE,2,980,BCA
2,2,TRUE,2,980,BCA
2,2,TRUE,2,980,BCA
3,3,TRUE,3,980,BCA
3,3,TRUE,3,980,BCA
3,3,TRUE,3,980,BCA
3,3,TRUE,4,980,BCA
3,3,TRUE,4,980,BCA
3,3,TRUE,4,980,BCA
4,4,TRUE,5,980,BCA
4,4,TRUE,5,980,BCA
4,4,TRUE,5,980,BCA
4,4,TRUE,6,980,BCA
4,4,TRUE,6,980,BCA
4,4,TRUE,6,980,BCA
4,4,FALSE,7,980,BCA
4,4,TRUE,7,980,BCA
4,4,TRUE,7,980,BCA
4,4,TRUE,8,980,BCA
4,4,TRUE,8,980,BCA
4,4,TRUE,8,980,BCA
5,5,TRUE,9,980,BCA
5,5,FALSE,9,980,BCA
5,5,FALSE,9,980,BCA
2,2,TRUE,2,982,ABC
2,2,TRUE,2,982,ABC
2,2,TRUE,2,982,ABC
3,3,TRUE,3,982,ABC
3,3,TRUE,3,982,ABC
3,3,TRUE,3,982,ABC
3,3,TRUE,4,982,ABC
3,3,TRUE,4,982,ABC
3,3,TRUE,4,982,ABC
4,4,TRUE,5,982,ABC
4,4,TRUE,5,982,ABC
4,4,TRUE,5,982,ABC
4,4,TRUE,6,982,ABC
4,4,TRUE,6,982,ABC
4,4,TRUE,6,982,ABC
4,4,TRUE,7,982,ABC
4,4,TRUE,7,982,ABC
4,4,TRUE,7,982,ABC
4,4,TRUE,8,982,ABC
4,4,TRUE,8,982,ABC
4,4,FALSE,8,982,ABC
5,5,FALSE,9,982,ABC
5,5,FALSE,9,982,ABC
2,2,TRUE,2,983,CBA
2,2,TRUE,2,983,CBA
2,2,TRUE,2,983,CBA
3,3,TRUE,3,983,CBA
3,3,TRUE,3,983,CBA
3,3,TRUE,3,983,CBA
3,3,TRUE,4,983,CBA
3,3,TRUE,4,983,CBA
3,3,TRUE,4,983,CBA
4,4,TRUE,5,983,CBA
4,4,TRUE,5,983,CBA
4,4,TRUE,5,983,CBA
4,4,TRUE,6,983,CBA
4,4,TRUE,6,983,CBA
4,4,TRUE,6,983,CBA
4,4,TRUE,7,983,CBA
4,4,TRUE,7,983,CBA
4,4,TRUE,7,983,CBA
4,4,TRUE,8,983,CBA
4,4,TRUE,8,983,CBA
4,4,TRUE,8,983,CBA
5,5,TRUE,9,983,CBA
5,5,TRUE,9,983,CBA
5,5,TRUE,9,983,CBA
5,5,FALSE,10,983,CBA
5,5,TRUE,10,983,CBA
5,5,FALSE,10,983,CBA
2,2,TRUE,2,984,CAB
2,2,TRUE,2,984,CAB
2,2,TRUE,2,984,CAB
3,3,TRUE,3,984,CAB
3,3,TRUE,3,984,CAB
3,3,TRUE,3,984,CAB
3,3,TRUE,4,984,CAB
3,3,TRUE,4,984,CAB
3,3,TRUE,4,984,CAB
4,4,TRUE,5,984,CAB
4,4,TRUE,5,984,CAB
4,4,TRUE,5,984,CAB
4,4,TRUE,6,984,CAB
4,4,TRUE,6,984,CAB
4,4,TRUE,6,984,CAB
4,4,TRUE,7,984,CAB
4,4,TRUE,7,984,CAB
4,4,TRUE,7,984,CAB
4,4,TRUE,8,984,CAB
4,4,TRUE,8,984,CAB
4,4,TRUE,8,984,CAB
5,5,TRUE,9,984,CAB
5,5,TRUE,9,984,CAB
5,5,TRUE,9,984,CAB
5,5,TRUE,10,984,CAB
5,5,TRUE,10,984,CAB
5,5,TRUE,10,984,CAB
5,5,TRUE,11,984,CAB
5,5,TRUE,11,984,CAB
5,5,FALSE,11,984,CAB
5,5,FALSE,12,984,CAB
5,5,FALSE,12,984,CAB
2,2,TRUE,2,986,BCA
2,2,TRUE,2,986,BCA
2,2,TRUE,2,986,BCA
3,3,TRUE,3,986,BCA
3,3,TRUE,3,986,BCA
3,3,TRUE,3,986,BCA
3,3,TRUE,4,986,BCA
3,3,TRUE,4,986,BCA
3,3,TRUE,4,986,BCA
4,4,TRUE,5,986,BCA
4,4,TRUE,5,986,BCA
4,4,TRUE,5,986,BCA
4,4,TRUE,6,986,BCA
4,4,TRUE,6,986,BCA
4,4,TRUE,6,986,BCA
4,4,TRUE,7,986,BCA
4,4,TRUE,7,986,BCA
4,4,TRUE,7,986,BCA
4,4,TRUE,8,986,BCA
4,4,TRUE,8,986,BCA
4,4,TRUE,8,986,BCA
5,5,TRUE,9,986,BCA
5,5,TRUE,9,986,BCA
5,5,TRUE,9,986,BCA
5,5,TRUE,10,986,BCA
5,5,TRUE,10,986,BCA
5,5,TRUE,10,986,BCA
5,5,FALSE,11,986,BCA
5,5,TRUE,11,986,BCA
5,5,FALSE,11,986,BCA
2,2,TRUE,2,987,ACB
2,2,TRUE,2,987,ACB
2,2,TRUE,2,987,ACB
3,3,TRUE,3,987,ACB
3,3,TRUE,3,987,ACB
3,3,TRUE,3,987,ACB
3,3,TRUE,4,987,ACB
3,3,TRUE,4,987,ACB
3,3,TRUE,4,987,ACB
4,4,TRUE,5,987,ACB
4,4,TRUE,5,987,ACB
4,4,TRUE,5,987,ACB
4,4,TRUE,6,987,ACB
4,4,FALSE,6,987,ACB
4,4,FALSE,6,987,ACB
2,2,TRUE,2,988,ABC
2,2,TRUE,2,988,ABC
2,2,TRUE,2,988,ABC
3,3,TRUE,3,988,ABC
3,3,TRUE,3,988,ABC
3,3,TRUE,3,988,ABC
3,3,TRUE,4,988,ABC
3,3,TRUE,4,988,ABC
3,3,TRUE,4,988,ABC
4,4,TRUE,5,988,ABC
4,4,FALSE,5,988,ABC
4,4,TRUE,5,988,ABC
4,4,TRUE,6,988,ABC
4,4,TRUE,6,988,ABC
4,4,TRUE,6,988,ABC
4,4,TRUE,7,988,ABC
4,4,FALSE,7,988,ABC
4,4,TRUE,7,988,ABC
4,4,TRUE,8,988,ABC
4,4,TRUE,8,988,ABC
4,4,TRUE,8,988,ABC
5,5,FALSE,9,988,ABC
5,5,TRUE,9,988,ABC
5,5,TRUE,9,988,ABC
5,5,FALSE,10,988,ABC
5,5,TRUE,10,988,ABC
5,5,FALSE,10,988,ABC
2,2,TRUE,2,989,CBA
2,2,TRUE,2,989,CBA
2,2,TRUE,2,989,CBA
3,3,TRUE,3,989,CBA
3,3,TRUE,3,989,CBA
3,3,TRUE,3,989,CBA
3,3,TRUE,4,989,CBA
3,3,TRUE,4,989,CBA
3,3,TRUE,4,989,CBA
4,4,TRUE,5,989,CBA
4,4,TRUE,5,989,CBA
4,4,TRUE,5,989,CBA
4,4,TRUE,6,989,CBA
4,4,TRUE,6,989,CBA
4,4,TRUE,6,989,CBA
4,4,TRUE,7,989,CBA
4,4,TRUE,7,989,CBA
4,4,TRUE,7,989,CBA
4,4,TRUE,8,989,CBA
4,4,TRUE,8,989,CBA
4,4,TRUE,8,989,CBA
5,5,TRUE,9,989,CBA
5,5,TRUE,9,989,CBA
5,5,TRUE,9,989,CBA
5,5,FALSE,10,989,CBA
5,5,TRUE,10,989,CBA
5,5,FALSE,10,989,CBA
2,2,TRUE,2,990,CAB
2,2,TRUE,2,990,CAB
2,2,TRUE,2,990,CAB
3,3,TRUE,3,990,CAB
3,3,TRUE,3,990,CAB
3,3,TRUE,3,990,CAB
3,3,TRUE,4,990,CAB
3,3,TRUE,4,990,CAB
3,3,TRUE,4,990,CAB
4,4,TRUE,5,990,CAB
4,4,TRUE,5,990,CAB
4,4,TRUE,5,990,CAB
4,4,TRUE,6,990,CAB
4,4,TRUE,6,990,CAB
4,4,TRUE,6,990,CAB
4,4,TRUE,7,990,CAB
4,4,TRUE,7,990,CAB
4,4,TRUE,7,990,CAB
4,4,FALSE,8,990,CAB
4,4,TRUE,8,990,CAB
4,4,TRUE,8,990,CAB
5,5,TRUE,9,990,CAB
5,5,TRUE,9,990,CAB
5,5,TRUE,9,990,CAB
5,5,TRUE,10,990,CAB
5,5,FALSE,10,990,CAB
5,5,TRUE,10,990,CAB
5,5,FALSE,11,990,CAB
5,5,FALSE,11,990,CAB
2,2,TRUE,2,991,BAC
2,2,TRUE,2,991,BAC
2,2,TRUE,2,991,BAC
3,3,TRUE,3,991,BAC
3,3,TRUE,3,991,BAC
3,3,TRUE,3,991,BAC
3,3,TRUE,4,991,BAC
3,3,TRUE,4,991,BAC
3,3,TRUE,4,991,BAC
4,4,TRUE,5,991,BAC
4,4,TRUE,5,991,BAC
4,4,TRUE,5,991,BAC
4,4,TRUE,6,991,BAC
4,4,TRUE,6,991,BAC
4,4,TRUE,6,991,BAC
4,4,TRUE,7,991,BAC
4,4,TRUE,7,991,BAC
4,4,FALSE,7,991,BAC
4,4,FALSE,8,991,BAC
4,4,TRUE,8,991,BAC
4,4,TRUE,8,991,BAC
5,5,TRUE,9,991,BAC
5,5,TRUE,9,991,BAC
5,5,TRUE,9,991,BAC
5,5,FALSE,10,991,BAC
5,5,TRUE,10,991,BAC
5,5,FALSE,10,991,BAC
2,2,TRUE,2,992,BCA
2,2,TRUE,2,992,BCA
2,2,TRUE,2,992,BCA
3,3,TRUE,3,992,BCA
3,3,TRUE,3,992,BCA
3,3,TRUE,3,992,BCA
3,3,TRUE,4,992,BCA
3,3,TRUE,4,992,BCA
3,3,TRUE,4,992,BCA
4,4,TRUE,5,992,BCA
4,4,TRUE,5,992,BCA
4,4,TRUE,5,992,BCA
4,4,TRUE,6,992,BCA
4,4,TRUE,6,992,BCA
4,4,TRUE,6,992,BCA
4,4,TRUE,7,992,BCA
4,4,TRUE,7,992,BCA
4,4,TRUE,7,992,BCA
4,4,TRUE,8,992,BCA
4,4,TRUE,8,992,BCA
4,4,TRUE,8,992,BCA
5,5,TRUE,9,992,BCA
5,5,TRUE,9,992,BCA
5,5,TRUE,9,992,BCA
5,5,TRUE,10,992,BCA
5,5,TRUE,10,992,BCA
5,5,TRUE,10,992,BCA
5,5,FALSE,11,992,BCA
5,5,TRUE,11,992,BCA
5,5,TRUE,11,992,BCA
5,5,TRUE,12,992,BCA
5,5,TRUE,12,992,BCA
5,5,FALSE,12,992,BCA
6,6,FALSE,13,992,BCA
6,6,FALSE,13,992,BCA
2,2,TRUE,2,9935,ACB
2,2,TRUE,2,9935,ACB
2,2,TRUE,2,9935,ACB
3,3,TRUE,3,9935,ACB
3,3,TRUE,3,9935,ACB
3,3,TRUE,3,9935,ACB
3,3,TRUE,4,9935,ACB
3,3,TRUE,4,9935,ACB
3,3,TRUE,4,9935,ACB
4,4,TRUE,5,9935,ACB
4,4,TRUE,5,9935,ACB
4,4,TRUE,5,9935,ACB
4,4,TRUE,6,9935,ACB
4,4,TRUE,6,9935,ACB
4,4,TRUE,6,9935,ACB
4,4,TRUE,7,9935,ACB
4,4,TRUE,7,9935,ACB
4,4,TRUE,7,9935,ACB
4,4,TRUE,8,9935,ACB
4,4,TRUE,8,9935,ACB
4,4,TRUE,8,9935,ACB
5,5,FALSE,9,9935,ACB
5,5,FALSE,9,9935,ACB
2,2,TRUE,2,994,ABC
2,2,TRUE,2,994,ABC
2,2,TRUE,2,994,ABC
3,3,TRUE,3,994,ABC
3,3,TRUE,3,994,ABC
3,3,TRUE,3,994,ABC
3,3,TRUE,4,994,ABC
3,3,TRUE,4,994,ABC
3,3,TRUE,4,994,ABC
4,4,TRUE,5,994,ABC
4,4,TRUE,5,994,ABC
4,4,TRUE,5,994,ABC
4,4,TRUE,6,994,ABC
4,4,TRUE,6,994,ABC
4,4,TRUE,6,994,ABC
4,4,TRUE,7,994,ABC
4,4,TRUE,7,994,ABC
4,4,TRUE,7,994,ABC
4,4,TRUE,8,994,ABC
4,4,TRUE,8,994,ABC
4,4,TRUE,8,994,ABC
5,5,TRUE,9,994,ABC
5,5,FALSE,9,994,ABC
5,5,TRUE,9,994,ABC
5,5,FALSE,10,994,ABC
5,5,TRUE,10,994,ABC
5,5,FALSE,10,994,ABC
2,2,TRUE,2,995,CBA
2,2,TRUE,2,995,CBA
2,2,TRUE,2,995,CBA
3,3,TRUE,3,995,CBA
3,3,TRUE,3,995,CBA
3,3,TRUE,3,995,CBA
3,3,TRUE,4,995,CBA
3,3,TRUE,4,995,CBA
3,3,TRUE,4,995,CBA
4,4,TRUE,5,995,CBA
4,4,TRUE,5,995,CBA
4,4,TRUE,5,995,CBA
4,4,TRUE,6,995,CBA
4,4,TRUE,6,995,CBA
4,4,FALSE,6,995,CBA
4,4,TRUE,7,995,CBA
4,4,TRUE,7,995,CBA
4,4,TRUE,7,995,CBA
4,4,FALSE,8,995,CBA
4,4,TRUE,8,995,CBA
4,4,TRUE,8,995,CBA
5,5,TRUE,9,995,CBA
5,5,TRUE,9,995,CBA
5,5,TRUE,9,995,CBA
5,5,TRUE,10,995,CBA
5,5,FALSE,10,995,CBA
5,5,FALSE,10,995,CBA
2,2,TRUE,2,996,CAB
2,2,TRUE,2,996,CAB
2,2,TRUE,2,996,CAB
3,3,TRUE,3,996,CAB
3,3,TRUE,3,996,CAB
3,3,TRUE,3,996,CAB
3,3,TRUE,4,996,CAB
3,3,TRUE,4,996,CAB
3,3,TRUE,4,996,CAB
4,4,FALSE,5,996,CAB
4,4,TRUE,5,996,CAB
4,4,TRUE,5,996,CAB
4,4,TRUE,6,996,CAB
4,4,TRUE,6,996,CAB
4,4,TRUE,6,996,CAB
4,4,TRUE,7,996,CAB
4,4,TRUE,7,996,CAB
4,4,TRUE,7,996,CAB
4,4,TRUE,8,996,CAB
4,4,TRUE,8,996,CAB
4,4,TRUE,8,996,CAB
5,5,TRUE,9,996,CAB
5,5,TRUE,9,996,CAB
5,5,TRUE,9,996,CAB
5,5,FALSE,10,996,CAB
5,5,TRUE,10,996,CAB
5,5,TRUE,10,996,CAB
5,5,FALSE,11,996,CAB
5,5,FALSE,11,996,CAB
2,2,TRUE,2,997,BAC
2,2,TRUE,2,997,BAC
2,2,TRUE,2,997,BAC
3,3,TRUE,3,997,BAC
3,3,TRUE,3,997,BAC
3,3,TRUE,3,997,BAC
3,3,TRUE,4,997,BAC
3,3,TRUE,4,997,BAC
3,3,TRUE,4,997,BAC
4,4,TRUE,5,997,BAC
4,4,TRUE,5,997,BAC
4,4,TRUE,5,997,BAC
4,4,TRUE,6,997,BAC
4,4,TRUE,6,997,BAC
4,4,TRUE,6,997,BAC
4,4,TRUE,7,997,BAC
4,4,TRUE,7,997,BAC
4,4,TRUE,7,997,BAC
4,4,TRUE,8,997,BAC
4,4,TRUE,8,997,BAC
4,4,TRUE,8,997,BAC
5,5,TRUE,9,997,BAC
5,5,TRUE,9,997,BAC
5,5,TRUE,9,997,BAC
5,5,TRUE,10,997,BAC
5,5,TRUE,10,997,BAC
5,5,TRUE,10,997,BAC
5,5,TRUE,11,997,BAC
5,5,TRUE,11,997,BAC
5,5,TRUE,11,997,BAC
5,5,TRUE,12,997,BAC
5,5,TRUE,12,997,BAC
5,5,FALSE,12,997,BAC
6,6,FALSE,13,997,BAC
6,6,FALSE,13,997,BAC
2,2,TRUE,2,998,BCA
2,2,TRUE,2,998,BCA
2,2,TRUE,2,998,BCA
3,3,TRUE,3,998,BCA
3,3,TRUE,3,998,BCA
3,3,TRUE,3,998,BCA
3,3,TRUE,4,998,BCA
3,3,TRUE,4,998,BCA
3,3,TRUE,4,998,BCA
4,4,TRUE,5,998,BCA
4,4,TRUE,5,998,BCA
4,4,TRUE,5,998,BCA
4,4,TRUE,6,998,BCA
4,4,TRUE,6,998,BCA
4,4,TRUE,6,998,BCA
4,4,TRUE,7,998,BCA
4,4,FALSE,7,998,BCA
4,4,TRUE,7,998,BCA
4,4,TRUE,8,998,BCA
4,4,TRUE,8,998,BCA
4,4,TRUE,8,998,BCA
5,5,TRUE,9,998,BCA
5,5,TRUE,9,998,BCA
5,5,TRUE,9,998,BCA
5,5,TRUE,10,998,BCA
5,5,FALSE,10,998,BCA
5,5,FALSE,10,998,BCA
2,2,TRUE,2,999,ACB
2,2,TRUE,2,999,ACB
2,2,TRUE,2,999,ACB
3,3,TRUE,3,999,ACB
3,3,TRUE,3,999,ACB
3,3,TRUE,3,999,ACB
3,3,TRUE,4,999,ACB
3,3,TRUE,4,999,ACB
3,3,TRUE,4,999,ACB
4,4,TRUE,5,999,ACB
4,4,TRUE,5,999,ACB
4,4,TRUE,5,999,ACB
4,4,TRUE,6,999,ACB
4,4,TRUE,6,999,ACB
4,4,TRUE,6,999,ACB
4,4,TRUE,7,999,ACB
4,4,TRUE,7,999,ACB
4,4,TRUE,7,999,ACB
4,4,FALSE,8,999,ACB
4,4,FALSE,8,999,ACB
