typedNumber,typingRT,answerCorr,participant,group
28,1.4511,1,887,CBA
27,1.5167,1,887,CBA
49,1.4839,1,887,CBA
8,2.1161,1,888,CAB
18,1.3826,1,888,CAB
48,1.6822,1,888,CAB
27,2.8661,1,888,CAB
64,2.1662,1,888,CAB
49,1.4819,1,888,CAB
32,1.1328,1,888,CAB
45,2.1491,1,888,CAB
30,2.5993,1,888,CAB
35,1.166,1,888,CAB
15,1.2993,1,888,CAB
9,1.4492,1,888,CAB
54,1.5151,1,888,CAB
72,2.8494,1,888,CAB
56,1.4328,1,888,CAB
20,1.3824,1,888,CAB
6,1.3161,1,888,CAB
10,1.0662,1,888,CAB
21,0.8657,1,888,CAB
36,1.2824,1,888,CAB
16,1.3331,1,888,CAB
28,2.1323,1,888,CAB
24,1.7322,1,888,CAB
63,1.9493,1,888,CAB
14,1.2659,1,888,CAB
12,0.8821,1,888,CAB
40,1.5488,1,888,CAB
42,2.2158,1,888,CAB
21,1.5836,1,889,BAC
72,1.4805,1,889,BAC
64,1.4856,1,889,BAC
48,1.3795,1,889,BAC
32,1.4668,1,889,BAC
42,1.2187,1,889,BAC
8,1.4297,1,889,BAC
45,1.2312,1,889,BAC
16,1.1496,1,889,BAC
35,1.3619,1,889,BAC
10,1.0156,1,889,BAC
40,1.1163,1,889,BAC
14,1.1829,1,889,BAC
63,1.3012,1,889,BAC
27,1.0851,1,889,BAC
28,1.2668,1,889,BAC
20,1.0488,1,889,BAC
56,1.1139,1,889,BAC
36,1.4545,1,889,BAC
15,1.1182,1,889,BAC
54,1.1016,1,889,BAC
49,1.2994,1,889,BAC
24,1.7153,1,889,BAC
18,1.1827,1,889,BAC
30,1.2155,1,889,BAC
6,1.0332,1,889,BAC
12,0.9991,1,889,BAC
9,1.0833,1,889,BAC
32,2.2637,1,892,ABC
14,1.8811,1,892,ABC
42,1.731,1,892,ABC
9,1.8312,1,892,ABC
12,2.0139,1,892,ABC
48,2.0312,1,892,ABC
24,2.9468,1,892,ABC
20,1.9135,1,892,ABC
6,1.6813,1,892,ABC
36,2.0976,1,892,ABC
30,1.8931,1,892,ABC
49,2.065,1,892,ABC
64,1.6646,1,892,ABC
8,2.9131,1,892,ABC
35,1.8311,1,892,ABC
15,2.0144,1,892,ABC
56,1.4302,1,892,ABC
72,2.2808,1,892,ABC
27,1.9808,1,892,ABC
28,1.9306,1,892,ABC
16,1.8631,1,892,ABC
45,1.4645,1,892,ABC
63,1.9305,1,892,ABC
40,2.0975,1,892,ABC
10,1.7638,1,892,ABC
18,1.8468,1,892,ABC
54,2.1307,1,892,ABC
21,1.7645,1,892,ABC
10,1.2021,1,895,BAC
8,1.0696,1,895,BAC
28,1.3854,1,895,BAC
9,0.8169,1,895,BAC
32,1.3333,1,895,BAC
12,1.9025,1,895,BAC
15,1.0022,1,895,BAC
21,1.0856,1,895,BAC
20,0.9348,1,895,BAC
63,2.137,1,895,BAC
54,1.4348,1,895,BAC
14,1.0329,1,895,BAC
40,2.436,1,895,BAC
24,1.4186,1,895,BAC
16,1.2365,1,895,BAC
18,1.1334,1,895,BAC
45,1.2,1,895,BAC
42,2.1155,1,895,BAC
6,1.0371,1,895,BAC
48,1.5542,1,895,BAC
72,1.4327,1,895,BAC
64,1.3653,1,895,BAC
30,1.4134,1,895,BAC
36,1.4832,1,895,BAC
49,1.4307,1,895,BAC
35,1.6331,1,895,BAC
27,2.2486,1,895,BAC
56,1.1815,1,895,BAC
21,1.8847,1,896,BCA
24,1.4538,1,896,BCA
15,1.5307,1,896,BCA
40,2.1538,1,896,BCA
18,1.7166,1,896,BCA
32,1.8369,1,896,BCA
9,1.4524,1,896,BCA
63,2.1022,1,896,BCA
14,1.4482,1,896,BCA
36,1.5994,1,896,BCA
64,1.7688,1,896,BCA
10,1.6634,1,896,BCA
72,1.9687,1,896,BCA
56,2.0207,1,896,BCA
28,1.5196,1,896,BCA
8,1.6698,1,896,BCA
12,1.3126,1,896,BCA
49,1.7342,1,896,BCA
6,1.3533,1,896,BCA
42,1.8361,1,896,BCA
20,1.6304,1,896,BCA
30,1.6663,1,896,BCA
16,1.4623,1,896,BCA
27,1.479,1,896,BCA
35,1.5544,1,896,BCA
48,1.8195,1,896,BCA
54,1.4719,1,896,BCA
45,1.471,1,896,BCA
49,1.7487,1,897,ACB
45,1.4998,1,897,ACB
64,1.5321,1,897,ACB
6,1.2651,1,897,ACB
14,1.3153,1,897,ACB
20,1.7983,1,897,ACB
30,1.3816,1,897,ACB
8,1.3484,1,897,ACB
28,1.5469,1,897,ACB
27,1.3813,1,897,ACB
40,1.6315,1,897,ACB
16,1.3984,1,897,ACB
10,1.2323,1,897,ACB
32,1.4653,1,897,ACB
21,1.1308,1,897,ACB
54,1.7316,1,897,ACB
72,1.6981,1,897,ACB
24,1.282,1,897,ACB
35,1.4972,1,897,ACB
36,1.6314,1,897,ACB
42,1.5484,1,897,ACB
12,1.0986,1,897,ACB
48,1.4985,1,897,ACB
63,1.6812,1,897,ACB
9,2.1309,1,897,ACB
56,1.5985,1,897,ACB
15,1.4155,1,897,ACB
18,1.3983,1,897,ACB
27,2.02033,1,901,BAC
16,1.3356,1,901,BAC
49,1.734985,1,901,BAC
56,1.21861,1,901,BAC
45,1.13466,1,901,BAC
8,2.002565,1,901,BAC
28,1.45002,1,901,BAC
54,1.38327,1,901,BAC
40,1.31798,1,901,BAC
36,1.45402,1,901,BAC
21,1.03528,1,901,BAC
12,0.867005,1,901,BAC
10,1.252665,1,901,BAC
6,1.13539,1,901,BAC
42,1.40018,1,901,BAC
14,1.099715,1,901,BAC
30,1.184795,1,901,BAC
18,1.0844,1,901,BAC
64,1.46783,1,901,BAC
32,1.20061,1,901,BAC
24,1.08291,1,901,BAC
9,1.149285,1,901,BAC
48,1.601145,1,901,BAC
15,0.98258,1,901,BAC
72,1.452665,1,901,BAC
20,1.133655,1,901,BAC
35,1.202515,1,901,BAC
63,1.61765,1,901,BAC
12,1.1993,1,902,BCA
45,1.1331,1,902,BCA
28,1.3163,1,902,BCA
8,1.0662,1,902,BCA
21,0.8493,1,902,BCA
30,0.9331,1,902,BCA
27,1.2329,1,902,BCA
72,1.2828,1,902,BCA
40,0.9829,1,902,BCA
16,0.8996,1,902,BCA
54,0.9828,1,902,BCA
32,0.866,1,902,BCA
56,0.9659,1,902,BCA
42,0.9995,1,902,BCA
35,1.2827,1,902,BCA
20,0.9496,1,902,BCA
6,1.1161,1,902,BCA
63,1.2329,1,902,BCA
24,0.8495,1,902,BCA
14,0.8161,1,902,BCA
10,0.7661,1,902,BCA
64,1.0492,1,902,BCA
36,1.7498,1,902,BCA
18,0.9662,1,902,BCA
48,1.3495,1,902,BCA
15,0.8161,1,902,BCA
49,1.7329,1,902,BCA
9,0.833,1,902,BCA
40,3.279795,1,908,ABC
16,2.16375,1,908,ABC
15,1.219465,1,908,ABC
35,2.08099,1,908,ABC
28,2.063525,1,908,ABC
48,1.65154,1,908,ABC
18,1.38189,1,908,ABC
21,1.331345,1,908,ABC
42,1.435315,1,908,ABC
64,2.63447,1,908,ABC
20,3.612305,1,908,ABC
8,1.531735,1,908,ABC
54,1.78134,1,908,ABC
30,1.664265,1,908,ABC
72,1.681185,1,908,ABC
27,1.514745,1,908,ABC
21,1.102165,1,914,BCA
15,1.08517,1,914,BCA
63,1.50236,1,914,BCA
6,1.28498,1,914,BCA
36,1.13526,1,914,BCA
56,1.152225,1,914,BCA
27,1.16858,1,914,BCA
42,1.185135,1,914,BCA
64,1.13552,1,914,BCA
30,1.36894,1,914,BCA
54,1.052065,1,914,BCA
18,1.168465,1,914,BCA
32,0.901225,1,914,BCA
8,1.118775,1,914,BCA
16,1.16854,1,914,BCA
14,0.8345,1,914,BCA
49,1.402155,1,914,BCA
48,1.402085,1,914,BCA
24,0.91814,1,914,BCA
72,1.35263,1,914,BCA
9,1.0349,1,914,BCA
20,1.11833,1,914,BCA
45,0.984895,1,914,BCA
10,1.085125,1,914,BCA
35,1.051955,1,914,BCA
12,0.734195,1,914,BCA
40,1.06823,1,914,BCA
28,0.951415,1,914,BCA
64,3.331555,1,916,ABC
6,1.598185,1,916,ABC
40,2.118925,1,916,ABC
48,1.948435,1,916,ABC
49,1.69384,1,916,ABC
21,1.531995,1,916,ABC
8,1.315895,1,916,ABC
45,1.58582,1,916,ABC
36,2.96396,1,916,ABC
16,1.70219,1,916,ABC
63,2.06478,1,916,ABC
15,1.227495,1,916,ABC
27,1.55171,1,916,ABC
18,1.898875,1,916,ABC
9,1.1821,1,916,ABC
20,1.56475,1,916,ABC
56,1.75142,1,916,ABC
24,1.46551,1,916,ABC
12,1.197955,1,916,ABC
32,1.42841,1,916,ABC
14,1.18209,1,916,ABC
54,1.41834,1,916,ABC
72,1.897075,1,916,ABC
28,1.53108,1,916,ABC
42,1.313755,1,916,ABC
35,1.734855,1,916,ABC
30,1.69826,1,916,ABC
10,1.268725,1,916,ABC
42,2.1505,0,917,CBA
56,2.08316,1,917,CBA
8,1.55053,1,917,CBA
35,1.61649,1,917,CBA
54,1.633205,1,917,CBA
15,1.61706,1,917,CBA
14,1.3158,1,917,CBA
12,1.1834,1,917,CBA
72,1.782795,1,917,CBA
9,1.399155,1,917,CBA
64,1.93298,1,917,CBA
45,1.5315,1,917,CBA
24,1.51675,1,917,CBA
28,1.53635,1,917,CBA
63,2.04958,1,917,CBA
6,1.43259,1,917,CBA
20,1.69832,1,917,CBA
40,1.736305,1,917,CBA
27,1.81619,1,917,CBA
48,1.61717,1,917,CBA
49,2.03216,1,917,CBA
32,1.28186,1,917,CBA
18,1.71501,1,917,CBA
30,1.64991,1,917,CBA
36,1.617175,1,917,CBA
42,1.66638,1,917,CBA
16,1.436315,1,917,CBA
21,1.21982,1,917,CBA
10,1.41696,1,917,CBA
49,2.76653,1,918,CAB
16,1.866495,1,918,CAB
30,1.249955,1,918,CAB
6,1.18322,1,918,CAB
21,1.549885,1,918,CAB
32,1.099875,1,918,CAB
12,0.89988,1,918,CAB
45,0.983225,1,918,CAB
56,1.08328,1,918,CAB
63,1.333205,1,918,CAB
15,1.44984,1,918,CAB
18,1.133215,1,918,CAB
54,1.16659,1,918,CAB
72,1.58322,1,918,CAB
9,1.08329,1,918,CAB
64,1.433185,1,918,CAB
14,1.49986,1,918,CAB
35,1.76653,1,918,CAB
36,0.933245,1,918,CAB
24,1.24985,1,918,CAB
42,1.16654,1,918,CAB
28,1.04993,1,918,CAB
10,1.933205,1,918,CAB
8,1.099845,1,918,CAB
27,2.48316,1,918,CAB
48,1.94999,1,918,CAB
20,1.1499,1,918,CAB
40,1.28308,1,918,CAB
40,1.517505,1,919,BAC
32,1.13317,1,919,BAC
72,1.41691,1,919,BAC
30,1.23431,1,919,BAC
54,1.350985,1,919,BAC
24,1.150025,1,919,BAC
42,1.48489,1,919,BAC
64,1.48366,1,919,BAC
20,1.367625,1,919,BAC
12,1.50058,1,919,BAC
10,1.20011,1,919,BAC
6,1.18253,1,919,BAC
18,1.332115,1,919,BAC
56,1.41807,1,919,BAC
45,1.465585,1,919,BAC
27,1.48212,1,919,BAC
35,1.16699,1,919,BAC
14,1.366485,1,919,BAC
28,1.400115,1,919,BAC
63,1.318355,1,919,BAC
49,1.415315,1,919,BAC
15,1.31611,1,919,BAC
36,1.56627,1,919,BAC
21,0.99816,1,919,BAC
9,1.233215,1,919,BAC
16,1.165855,1,919,BAC
48,1.549,1,919,BAC
8,1.11535,1,919,BAC
72,1.65224,1,920,BCA
32,1.461255,1,920,BCA
56,1.415365,1,920,BCA
45,1.41674,1,920,BCA
28,2.49797,1,920,BCA
35,1.502865,1,920,BCA
21,1.37836,1,920,BCA
14,1.44858,1,920,BCA
63,1.4154,1,920,BCA
16,1.502785,1,920,BCA
36,1.494485,1,920,BCA
9,1.16545,1,920,BCA
8,1.16935,1,920,BCA
49,2.098255,1,920,BCA
6,1.281485,1,920,BCA
42,1.794435,1,920,BCA
24,1.649125,1,920,BCA
20,1.432325,1,920,BCA
18,1.369335,1,920,BCA
27,1.54841,1,920,BCA
54,1.616005,1,920,BCA
64,1.36541,1,920,BCA
10,1.22833,1,920,BCA
48,1.64855,1,920,BCA
40,1.31519,1,920,BCA
15,1.314975,1,920,BCA
30,1.564655,1,920,BCA
12,1.211755,1,920,BCA
36,1.68138,1,922,ABC
35,1.265075,1,922,ABC
30,1.248115,1,922,ABC
40,1.4981,1,922,ABC
12,1.13169,1,922,ABC
45,1.048505,1,922,ABC
21,1.032055,1,922,ABC
20,1.198355,1,922,ABC
64,1.464675,1,922,ABC
15,1.281715,1,922,ABC
24,2.69689,1,922,ABC
8,1.364845,1,922,ABC
54,1.6311,1,922,ABC
42,1.281635,1,922,ABC
10,1.481425,1,922,ABC
6,1.081965,1,922,ABC
28,1.364755,1,922,ABC
63,1.547935,1,922,ABC
14,1.148235,1,922,ABC
18,1.44822,1,922,ABC
56,1.11532,1,922,ABC
16,1.28168,1,922,ABC
49,1.514715,1,922,ABC
27,1.264985,1,922,ABC
72,2.36387,1,922,ABC
9,1.31483,1,922,ABC
48,1.314935,1,922,ABC
32,1.1649,1,922,ABC
63,2.1155,1,925,BAC
32,1.49899,1,925,BAC
9,1.099155,1,925,BAC
56,1.54926,1,925,BAC
30,1.98165,1,925,BAC
18,1.56514,1,925,BAC
35,1.765225,1,925,BAC
64,1.831415,1,925,BAC
45,1.39841,1,925,BAC
54,1.331925,1,925,BAC
10,1.398275,1,925,BAC
21,1.29849,1,925,BAC
40,1.48163,1,925,BAC
27,1.665255,1,925,BAC
16,1.459295,1,925,BAC
36,1.73233,1,925,BAC
12,1.083275,1,925,BAC
14,1.315575,1,925,BAC
15,1.231835,1,925,BAC
8,1.248565,1,925,BAC
48,1.49874,1,925,BAC
28,1.401805,1,925,BAC
20,1.535445,1,925,BAC
24,1.182015,1,925,BAC
72,1.601375,1,925,BAC
6,1.148635,1,925,BAC
42,1.915495,1,925,BAC
49,2.91276,1,925,BAC
63,1.482795,1,927,ACB
20,1.28273,1,927,ACB
45,2.466215,1,927,ACB
16,1.532925,1,927,ACB
21,1.349565,1,927,ACB
27,1.3829,1,927,ACB
56,1.49969,1,927,ACB
48,1.616305,1,927,ACB
6,1.53303,1,927,ACB
12,0.983065,1,927,ACB
8,1.03285,1,927,ACB
30,1.1665,1,927,ACB
49,3.19964,1,927,ACB
42,2.15115,1,927,ACB
54,1.7003,1,927,ACB
14,1.16633,1,927,ACB
18,1.19959,1,927,ACB
28,1.41619,1,927,ACB
73,1.81623,0,927,ACB
15,2.46586,1,927,ACB
35,1.88293,1,927,ACB
32,1.54963,1,927,ACB
10,1.23286,1,927,ACB
36,2.932905,1,927,ACB
24,1.61616,1,927,ACB
40,1.249625,1,927,ACB
9,1.03303,1,927,ACB
64,1.433145,1,927,ACB
8,1.099275,1,928,ABC
42,1.76572,1,928,ABC
72,1.31576,1,928,ABC
54,1.199005,1,928,ABC
15,1.01633,1,928,ABC
28,1.532395,1,928,ABC
32,1.183105,1,928,ABC
56,1.3329,1,928,ABC
63,1.182265,1,928,ABC
45,1.149725,1,928,ABC
30,1.282945,1,928,ABC
6,1.18334,1,928,ABC
24,0.999445,1,928,ABC
64,1.13265,1,928,ABC
49,1.24977,1,928,ABC
48,1.36598,1,928,ABC
40,1.03252,1,928,ABC
27,1.39933,1,928,ABC
35,1.06614,1,928,ABC
12,0.98276,1,928,ABC
36,1.46558,1,928,ABC
14,0.960835,1,928,ABC
20,1.181565,1,928,ABC
18,1.16605,1,928,ABC
9,0.99975,1,928,ABC
10,0.85271,1,928,ABC
16,1.115835,1,928,ABC
21,0.981435,1,928,ABC
15,1.253185,1,929,CBA
18,1.150695,1,929,CBA
72,1.26957,1,929,CBA
8,1.16807,1,929,CBA
36,1.53773,1,929,CBA
24,1.136195,1,929,CBA
16,1.05301,1,929,CBA
27,1.13625,1,929,CBA
10,1.08832,1,929,CBA
21,0.88538,1,929,CBA
12,0.88573,1,929,CBA
6,1.03586,1,929,CBA
30,1.251385,1,929,CBA
9,1.02156,1,929,CBA
48,1.28902,1,929,CBA
49,1.62159,1,929,CBA
28,1.1871,1,929,CBA
32,0.986045,1,929,CBA
42,1.103255,1,929,CBA
14,0.98589,1,929,CBA
20,1.08069,1,929,CBA
45,1.13391,1,929,CBA
56,2.040915,1,929,CBA
35,1.169405,1,929,CBA
3,1.200925,0,929,CBA
63,1.736875,1,929,CBA
54,1.15363,1,929,CBA
64,1.354205,1,929,CBA
18,1.7353,1,930,CAB
28,1.6993,1,930,CAB
48,1.8378,1,930,CAB
9,1.6323,1,930,CAB
36,1.5324,1,930,CAB
42,1.4175,1,930,CAB
10,1.2663,1,930,CAB
35,1.2165,1,930,CAB
16,1.3826,1,930,CAB
27,1.4034,1,930,CAB
30,1.3985,1,930,CAB
20,1.2672,1,930,CAB
6,1.4443,1,930,CAB
32,1.5495,1,930,CAB
40,1.6529,1,930,CAB
54,1.3667,1,930,CAB
56,2.932,1,930,CAB
63,1.6326,1,930,CAB
72,1.8274,1,930,CAB
49,1.4544,1,930,CAB
64,1.4816,1,930,CAB
8,1.3823,1,930,CAB
15,1.3491,1,930,CAB
21,2.4839,1,930,CAB
14,1.3493,1,930,CAB
24,1.7478,1,930,CAB
12,1.1535,1,930,CAB
45,1.2487,1,930,CAB
42,1.8802,1,931,BAC
6,1.8465,1,931,BAC
27,1.5967,1,931,BAC
21,1.4469,1,931,BAC
14,1.1637,1,931,BAC
18,1.0973,1,931,BAC
20,1.3642,1,931,BAC
30,1.0969,1,931,BAC
63,1.8629,1,931,BAC
36,1.3806,1,931,BAC
54,1.1139,1,931,BAC
45,1.1139,1,931,BAC
35,1.3636,1,931,BAC
40,1.2305,1,931,BAC
48,2.0296,1,931,BAC
49,1.3804,1,931,BAC
64,1.2139,1,931,BAC
72,1.8307,1,931,BAC
8,1.3977,1,931,BAC
28,1.5304,1,931,BAC
9,1.0806,1,931,BAC
32,1.3802,1,931,BAC
15,1.1316,1,931,BAC
56,1.8465,1,931,BAC
24,1.2472,1,931,BAC
12,1.0475,1,931,BAC
10,0.9976,1,931,BAC
16,1.114,1,931,BAC
64,1.966135,1,932,BCA
35,1.382555,1,932,BCA
15,1.399725,1,932,BCA
45,1.28302,1,932,BCA
36,1.5829,1,932,BCA
9,1.314975,1,932,BCA
10,1.216175,1,932,BCA
54,1.29969,1,932,BCA
30,1.63308,1,932,BCA
20,1.366405,1,932,BCA
32,1.416885,1,932,BCA
12,1.216555,1,932,BCA
18,1.3164,1,932,BCA
48,1.68304,1,932,BCA
14,1.133205,1,932,BCA
27,1.41677,1,932,BCA
72,1.39989,1,932,BCA
8,1.44964,1,932,BCA
21,1.04975,1,932,BCA
42,1.33328,1,932,BCA
63,1.48319,1,932,BCA
49,1.815855,1,932,BCA
16,1.38325,1,932,BCA
40,1.566255,1,932,BCA
28,1.38319,1,932,BCA
56,1.39997,1,932,BCA
24,1.299995,1,932,BCA
6,1.24996,1,932,BCA
16,1.415125,1,936,CAB
10,1.28208,1,936,CAB
18,1.148775,1,936,CAB
12,1.048915,1,936,CAB
36,1.565285,1,936,CAB
72,1.531815,1,936,CAB
45,1.348655,1,936,CAB
20,1.266225,1,936,CAB
8,1.149555,1,936,CAB
54,1.365305,1,936,CAB
48,1.431985,1,936,CAB
32,1.249125,1,936,CAB
9,1.148775,1,936,CAB
35,1.181945,1,936,CAB
63,1.54865,1,936,CAB
40,1.198805,1,936,CAB
56,1.44862,1,936,CAB
15,1.29853,1,936,CAB
28,1.19865,1,936,CAB
49,1.6817550000000001,1,936,CAB
6,2.015305,1,936,CAB
21,1.06569,1,936,CAB
27,1.148715,1,936,CAB
24,1.048585,1,936,CAB
42,1.148575,1,936,CAB
64,1.26531,1,936,CAB
14,1.16516,1,936,CAB
30,1.149175,1,936,CAB
40,1.71619,1,938,BCA
72,1.665555,1,938,BCA
8,1.90025,1,938,BCA
54,1.550925,1,938,BCA
36,1.40369,1,938,BCA
21,1.11622,1,938,BCA
10,1.116905,1,938,BCA
24,1.080785,1,938,BCA
48,1.501635,1,938,BCA
15,1.916075,1,938,BCA
45,1.21475,1,938,BCA
63,1.617455,1,938,BCA
35,1.367155,1,938,BCA
12,1.182975,1,938,BCA
28,1.41722,1,938,BCA
6,1.14959,1,938,BCA
42,1.399925,1,938,BCA
18,1.298065,1,938,BCA
64,1.782485,1,938,BCA
9,1.1323,1,938,BCA
16,3.0008,1,938,BCA
56,1.899515,1,938,BCA
27,1.782075,1,938,BCA
20,1.419105,1,938,BCA
49,2.498295,1,938,BCA
14,1.86637,1,938,BCA
30,2.10097,1,938,BCA
32,1.93077,1,938,BCA
54,1.93334,1,940,ABC
35,1.666915,1,940,ABC
56,1.866455,1,940,ABC
64,1.616565,1,940,ABC
30,1.733355,1,940,ABC
18,1.583535,1,940,ABC
15,2.13306,1,940,ABC
21,1.83332,1,940,ABC
45,1.866565,1,940,ABC
12,1.4999,1,940,ABC
72,3.183085,1,940,ABC
49,2.48289,1,940,ABC
63,1.950155,1,940,ABC
6,1.533345,1,940,ABC
20,1.54985,1,940,ABC
32,1.38301,1,940,ABC
8,1.099815,1,940,ABC
48,1.48325,1,940,ABC
24,1.40001,1,940,ABC
16,1.40002,1,940,ABC
27,1.349795,1,940,ABC
9,1.132865,1,940,ABC
42,1.50013,1,940,ABC
40,1.466595,1,940,ABC
36,1.366575,1,940,ABC
28,1.76651,1,940,ABC
14,1.11645,1,940,ABC
10,1.25016,1,940,ABC
28,2.80142,1,941,CBA
24,1.34744,1,941,CBA
9,1.102045,1,941,CBA
8,1.06449,1,941,CBA
49,1.2476,1,941,CBA
6,1.069205,1,941,CBA
20,1.158915,1,941,CBA
32,1.228245,1,941,CBA
15,1.151055,1,941,CBA
10,1.01389,1,941,CBA
45,1.09578,1,941,CBA
30,1.178165,1,941,CBA
36,1.48614,1,941,CBA
27,1.462645,1,941,CBA
16,1.23021,1,941,CBA
54,1.26624,1,941,CBA
35,1.181395,1,941,CBA
21,1.381955,1,941,CBA
64,1.85353,1,941,CBA
18,1.50078,1,941,CBA
48,1.43098,1,941,CBA
42,1.37704,1,941,CBA
12,0.99861,1,941,CBA
72,1.34846,1,941,CBA
14,1.166185,1,941,CBA
63,1.9144,1,941,CBA
56,2.66424,1,941,CBA
4,1.26811,0,941,CBA
8,0.94915,1,942,CAB
28,1.116015,1,942,CAB
18,0.74915,1,942,CAB
42,1.166045,1,942,CAB
54,1.065745,1,942,CAB
6,0.867175,1,942,CAB
56,0.91563,1,942,CAB
14,0.83291,1,942,CAB
36,1.16609,1,942,CAB
32,0.816135,1,942,CAB
72,1.232635,1,942,CAB
10,0.799515,1,942,CAB
63,1.39927,1,942,CAB
12,0.73197,1,942,CAB
30,0.965915,1,942,CAB
21,1.18268,1,942,CAB
48,1.06621,1,942,CAB
9,0.666295,1,942,CAB
64,1.0488,1,942,CAB
40,0.993475,1,942,CAB
15,0.88258,1,942,CAB
45,0.8664,1,942,CAB
16,1.349955,1,942,CAB
35,0.93307,1,942,CAB
27,0.883365,1,942,CAB
20,0.883055,1,942,CAB
24,0.88289,1,942,CAB
49,1.0829,1,942,CAB
63,1.699655,1,943,BAC
42,1.366305,1,943,BAC
45,1.04967,1,943,BAC
72,1.616335,1,943,BAC
35,1.133365,1,943,BAC
40,1.40023,1,943,BAC
32,1.04945,1,943,BAC
30,1.23315,1,943,BAC
24,1.0999,1,943,BAC
18,1.299675,1,943,BAC
54,1.616355,1,943,BAC
10,1.14982,1,943,BAC
16,1.20015,1,943,BAC
49,1.29974,1,943,BAC
2,1.04979,0,943,BAC
6,3.01604,1,943,BAC
56,1.54982,1,943,BAC
8,0.91656,1,943,BAC
27,1.28284,1,943,BAC
64,1.366245,1,943,BAC
12,0.84955,1,943,BAC
28,1.149625,1,943,BAC
36,1.61672,1,943,BAC
14,1.016155,1,943,BAC
15,0.96653,1,943,BAC
20,1.69966,1,943,BAC
9,1.74957,1,943,BAC
48,1.766665,1,943,BAC
24,1.64891,1,945,ACB
27,1.29987,1,945,ACB
6,1.315655,1,945,ACB
14,1.04891,1,945,ACB
21,0.965465,1,945,ACB
64,1.53394,1,945,ACB
20,1.26682,1,945,ACB
36,1.215625,1,945,ACB
54,1.249495,1,945,ACB
35,1.132755,1,945,ACB
56,1.1662,1,945,ACB
16,1.13281,1,945,ACB
72,1.68297,1,945,ACB
18,1.132405,1,945,ACB
28,1.319035,1,945,ACB
42,1.24955,1,945,ACB
8,1.149015,1,945,ACB
30,1.28319,1,945,ACB
12,0.950075,1,945,ACB
48,1.31695,1,945,ACB
9,1.132185,1,945,ACB
32,1.3657,1,945,ACB
40,1.33247,1,945,ACB
10,1.150745,1,945,ACB
15,1.03361,1,945,ACB
45,1.18343,1,945,ACB
49,1.18341,1,945,ACB
63,1.516035,1,945,ACB
14,1.7649,1,947,CBA
45,2.7634,1,947,CBA
21,1.4321,1,947,CBA
40,2.4471,1,947,CBA
48,2.0644,1,947,CBA
10,1.7485,1,947,CBA
10,4.5123,0,947,CBA
9,1.6313,0,947,CBA
12,1.4821,0,947,CBA
28,3.2802,0,947,CBA
16,2.1311,0,947,CBA
72,1.6645,0,947,CBA
6,2.3478,0,947,CBA
42,2.3979,0,947,CBA
63,1.9815,0,947,CBA
20,2.4648,0,947,CBA
30,2.1312,0,947,CBA
36,2.8637,0,947,CBA
64,2.8464,0,947,CBA
56,1.8148,0,947,CBA
54,1.5482,0,947,CBA
35,1.4658,0,947,CBA
15,1.7485,0,947,CBA
28,2.1809,0,947,CBA
27,3.5461,0,947,CBA
49,2.3979,0,947,CBA
24,2.1481,0,947,CBA
32,2.0478,0,947,CBA
35,1.56672,1,948,CAB
9,1.58409,1,948,CAB
27,1.61749,1,948,CAB
18,1.51457,1,948,CAB
54,1.481235,1,948,CAB
4,1.148925,0,948,CAB
21,2.083205,1,948,CAB
10,1.78468,1,948,CAB
32,1.20026,1,948,CAB
40,1.9503,1,948,CAB
28,1.982835,1,948,CAB
20,1.43277,1,948,CAB
15,1.301365,1,948,CAB
24,1.23161,1,948,CAB
14,1.1653,1,948,CAB
42,1.433405,1,948,CAB
6,1.29904,1,948,CAB
48,1.982975,1,948,CAB
30,1.717605,1,948,CAB
36,1.78328,1,948,CAB
72,1.88355,1,948,CAB
64,1.83321,1,948,CAB
56,1.516605,1,948,CAB
16,1.5173,1,948,CAB
45,1.850805,1,948,CAB
63,1.566045,1,948,CAB
12,1.16615,1,948,CAB
8,1.29985,1,948,CAB
49,1.33295,1,949,BAC
45,1.000525,1,949,BAC
16,1.149755,1,949,BAC
40,1.167185,1,949,BAC
48,1.199715,1,949,BAC
20,1.182365,1,949,BAC
10,0.98065,1,949,BAC
28,1.294165,1,949,BAC
64,1.38994,1,949,BAC
27,1.282255,1,949,BAC
21,0.899385,1,949,BAC
72,1.507105,1,949,BAC
6,0.99049,1,949,BAC
9,1.0058,1,949,BAC
8,0.989265,1,949,BAC
30,0.95901,1,949,BAC
54,1.10642,1,949,BAC
14,1.038815,1,949,BAC
63,1.799215,1,949,BAC
24,1.08389,1,949,BAC
12,0.91672,1,949,BAC
36,2.01662,1,949,BAC
42,1.42229,1,949,BAC
15,0.965065,1,949,BAC
35,1.24853,1,949,BAC
18,1.5229,1,949,BAC
32,1.06581,1,949,BAC
56,1.217765,1,949,BAC
20,1.38733,1,950,BCA
24,1.00298,1,950,BCA
49,1.45483,1,950,BCA
28,1.62032,1,950,BCA
45,1.18688,1,950,BCA
21,1.13812,1,950,BCA
14,1.08849,1,950,BCA
10,2.28946,1,950,BCA
9,0.93572,1,950,BCA
42,1.23704,1,950,BCA
30,1.3877,1,950,BCA
18,1.23575,1,950,BCA
35,0.969795,1,950,BCA
15,1.052265,1,950,BCA
40,1.321905,1,950,BCA
32,1.23764,1,950,BCA
