typedAnswer,multiplyRT,multiplyCorr,problem,OperandType,productType,participant,group,mean_blocks,max_digitspan,digitspan_type,median_RT,num_correct_trials,interference_score
12,1.4238,1,2 x 6 =,smallFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,3
15,1.5101,1,3 x 5 =,smallFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,2
8,1.26,1,2 x 4 =,smallFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,1
18,1.4433,1,2 x 9 =,smallFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,7
36,1.9874,0,9 x 7 =,largeFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,17
21,1.7745,1,3 x 7 =,smallFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,13
10,1.3463,1,5 x 2 =,largeFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,0
24,1.927,1,3 x 8 =,smallFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,13
35,1.7905,1,7 x 5 =,largeFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,7
72,1.7139,1,8 x 9 =,smallFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,19
27,1.8084,1,9 x 3 =,largeFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,9
9,1.133,1,3 x 3 =,tie,smallProd,656,BCA,10,9,WAIS,1.25745,28,0
48,2.1091,1,6 x 8 =,smallFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,11
24,2.0239,1,6 x 4 =,largeFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,12
20,1.6821,1,4 x 5 =,smallFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,8
12,1.2558,1,4 x 3 =,largeFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,10
49,2.1681,1,7 x 7 =,tie,largeProd,656,BCA,10,9,WAIS,1.25745,28,7
18,1.5464,1,6 x 3 =,largeFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,8
28,1.7702,1,4 x 7 =,smallFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,17
42,1.6788,1,7 x 6 =,largeFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,22
35,2.116,0,9 x 5 =,largeFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,6
54,9.6004,1,6 x 9 =,smallFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,13
6,4.0269,1,3 x 2 =,largeFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,0
32,1.9628,1,8 x 4 =,largeFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,25
56,3.3482,1,7 x 8 =,smallFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,9
16,2.5226,1,8 x 2 =,largeFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,7
40,3.2583,1,5 x 8 =,smallFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,9
30,3.1393,1,6 x 5 =,largeFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,6
36,5.1563,1,4 x 9 =,smallFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,9
14,1.6327,1,7 x 2 =,largeFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,4
16,1.9682,1,2 x 8 =,smallFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,7
40,1.8599,1,8 x 5 =,largeFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,9
54,3.7336,1,9 x 6 =,largeFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,13
24,2.1186,1,8 x 3 =,largeFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,13
27,6.4415,1,3 x 9 =,smallFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,9
18,1.4392,1,9 x 2 =,largeFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,7
14,1.691,1,2 x 7 =,smallFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,4
15,5.2427,1,5 x 3 =,largeFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,2
30,3.8189,1,5 x 6 =,smallFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,6
45,1.8823,1,5 x 9 =,smallFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,6
18,1.8533,1,3 x 6 =,smallFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,8
28,2.018,1,7 x 4 =,largeFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,17
12,1.422,1,3 x 4 =,smallFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,10
16,2.1362,0,8 x 8 =,tie,largeProd,656,BCA,10,9,WAIS,1.25745,28,19
6,3.9835,1,2 x 3 =,smallFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,0
63,2.4663,1,7 x 9 =,smallFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,17
24,3.1166,1,4 x 6 =,smallFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,12
8,1.2806,1,4 x 2 =,largeFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,1
21,1.469,1,7 x 3 =,largeFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,13
16,1.4681,1,4 x 4 =,tie,smallProd,656,BCA,10,9,WAIS,1.25745,28,5
36,2.0673,1,9 x 4 =,largeFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,9
10,1.3655,1,2 x 5 =,smallFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,0
72,1.9597,1,9 x 8 =,largeFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,19
35,5.0669,1,5 x 7 =,smallFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,7
56,1.7143,1,8 x 7 =,largeFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,9
32,1.8027,1,4 x 8 =,smallFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,25
48,5.3851,1,8 x 6 =,largeFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,11
12,2.4247,1,6 x 2 =,largeFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,3
42,1.5603,1,6 x 7 =,smallFirst,largeProd,656,BCA,10,9,WAIS,1.25745,28,22
20,1.2875,1,5 x 4 =,largeFirst,smallProd,656,BCA,10,9,WAIS,1.25745,28,8
36,2.2666,1,4 x 9 =,smallFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,9
54,2.4163,1,6 x 9 =,smallFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,13
48,2.2821,0,7 x 6 =,largeFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,22
6,1.4652,1,3 x 2 =,largeFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,0
56,1.8147,1,7 x 8 =,smallFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,9
18,1.9159,1,2 x 9 =,smallFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,7
14,1.2157,1,7 x 2 =,largeFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,4
12,1.1662,1,4 x 3 =,largeFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,10
27,2.0329,1,9 x 3 =,largeFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,9
8,2.1662,1,2 x 4 =,smallFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,1
21,1.3333,1,3 x 7 =,smallFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,13
45,1.5662,1,9 x 5 =,largeFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,6
35,1.6834,1,7 x 5 =,largeFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,7
63,1.9163,1,9 x 7 =,largeFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,17
30,1.9137,1,6 x 5 =,largeFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,6
72,3.5325,1,8 x 9 =,smallFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,19
35,1.7333,0,8 x 4 =,largeFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,25
15,2.0161,1,3 x 5 =,smallFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,2
10,1.283,1,5 x 2 =,largeFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,0
1,3.3074,0,8 x 2 =,largeFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,7
28,2.383,1,4 x 7 =,smallFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,17
48,2.183,1,6 x 8 =,smallFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,11
9,1.7828,1,3 x 3 =,tie,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,0
24,2.0161,1,6 x 4 =,largeFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,12
20,1.4499,1,4 x 5 =,smallFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,8
12,1.105,1,2 x 6 =,smallFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,3
40,2.2326,1,5 x 8 =,smallFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,9
18,3.5324,1,6 x 3 =,largeFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,8
24,3.1489,1,3 x 8 =,smallFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,13
49,2.1163,1,7 x 7 =,tie,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,7
12,1.3825,1,3 x 4 =,smallFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,10
56,1.8663,1,8 x 7 =,largeFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,9
15,1.8158,1,5 x 3 =,largeFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,2
30,1.7823,1,5 x 6 =,smallFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,6
45,1.8664,1,5 x 9 =,smallFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,6
10,1.4495,1,2 x 5 =,smallFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,0
12,1.068,1,6 x 2 =,largeFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,3
48,2.1492,1,8 x 6 =,largeFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,11
35,2.7829,1,5 x 7 =,smallFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,7
14,1.6518,1,2 x 7 =,smallFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,4
28,2.2966,1,7 x 4 =,largeFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,17
8,1.4666,1,4 x 2 =,largeFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,1
18,2.2656,1,3 x 6 =,smallFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,8
16,1.7658,1,2 x 8 =,smallFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,7
20,1.6653,1,5 x 4 =,largeFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,8
21,1.1488,1,7 x 3 =,largeFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,13
63,2.0329,1,7 x 9 =,smallFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,17
16,2.6827,1,4 x 4 =,tie,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,5
64,1.5662,1,8 x 8 =,tie,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,19
32,1.6156,0,9 x 4 =,largeFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,9
36,2.3986,0,4 x 8 =,smallFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,25
40,1.8152,1,8 x 5 =,largeFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,9
6,1.8995,1,2 x 3 =,smallFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,0
54,2.4657,1,9 x 6 =,largeFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,13
24,2.3154,1,4 x 6 =,smallFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,12
21,1.8325,0,8 x 3 =,largeFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,13
27,2.5492,1,3 x 9 =,smallFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,9
18,2.0992,1,9 x 2 =,largeFirst,smallProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,7
72,1.9828,1,9 x 8 =,largeFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,19
42,2.4649,1,6 x 7 =,smallFirst,largeProd,657,ACB,9.333333333333334,4,WAIS,1.2577,27,22
56,2.1165,1,8 x 7 =,largeFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,9
6,1.7495,1,2 x 3 =,smallFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,0
24,1.8161,1,4 x 6 =,smallFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,12
64,1.6814,1,8 x 8 =,tie,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,19
42,2.8987,1,6 x 7 =,smallFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,22
72,2.0328,1,9 x 8 =,largeFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,19
12,1.2824,1,3 x 4 =,smallFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,10
28,1.9151,1,7 x 4 =,largeFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,17
10,1.3314,1,2 x 5 =,smallFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,0
24,2.916,1,8 x 3 =,largeFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,13
35,2.015,1,5 x 7 =,smallFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,7
16,1.5654,1,4 x 4 =,tie,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,5
18,1.7161,1,3 x 6 =,smallFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,8
21,1.8505,1,7 x 3 =,largeFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,13
45,1.816,1,5 x 9 =,smallFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,6
12,1.0651,1,6 x 2 =,largeFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,3
32,4.4824,1,4 x 8 =,smallFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,25
40,1.966,1,8 x 5 =,largeFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,9
28,2.0182,0,9 x 4 =,largeFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,9
16,1.6006,1,2 x 8 =,smallFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,7
15,1.4324,1,5 x 3 =,largeFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,2
30,1.5667,1,5 x 6 =,smallFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,6
9,2.0159,0,4 x 2 =,largeFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,1
63,2.033,1,7 x 9 =,smallFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,17
54,2.332,1,9 x 6 =,largeFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,13
20,1.3498000000000001,1,5 x 4 =,largeFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,8
27,2.299,1,3 x 9 =,smallFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,9
14,1.2329,1,2 x 7 =,smallFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,4
48,2.2325,1,8 x 6 =,largeFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,11
18,1.2507,1,9 x 2 =,largeFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,7
6,1.4664,1,3 x 2 =,largeFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,0
27,1.7822,1,9 x 3 =,largeFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,9
12,0.966,1,4 x 3 =,largeFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,10
16,1.6996,1,8 x 2 =,largeFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,7
28,1.5831,1,4 x 7 =,smallFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,17
49,2.2831,1,7 x 7 =,tie,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,7
14,1.1989,1,7 x 2 =,largeFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,4
48,1.6994,0,7 x 6 =,largeFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,22
35,1.633,1,7 x 5 =,largeFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,7
18,2.9146,1,6 x 3 =,largeFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,8
21,1.2579,1,3 x 7 =,smallFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,13
40,1.8513,1,5 x 8 =,smallFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,9
9,1.1998,1,3 x 3 =,tie,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,0
15,2.0661,1,3 x 5 =,smallFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,2
48,5.1471,1,6 x 8 =,smallFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,11
45,1.5154,1,9 x 5 =,largeFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,6
24,3.9317,1,3 x 8 =,smallFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,13
28,2.7653,0,9 x 7 =,largeFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,17
24,1.8825,1,6 x 4 =,largeFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,12
72,2.3661,1,8 x 9 =,smallFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,19
8,1.8491,1,2 x 4 =,smallFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,1
12,1.1916,1,2 x 6 =,smallFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,3
32,1.6143,1,8 x 4 =,largeFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,25
56,2.0833,1,7 x 8 =,smallFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,9
54,5.0647,1,6 x 9 =,smallFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,13
20,1.883,1,4 x 5 =,smallFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,8
18,1.6303,1,2 x 9 =,smallFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,7
10,1.131,1,5 x 2 =,largeFirst,smallProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,0
30,1.5804,1,6 x 5 =,largeFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,6
36,3.0001,1,4 x 9 =,smallFirst,largeProd,658,CAB,9.333333333333334,5,WAIS,1.23285,26,9
56,2.3346,1,7 x 8 =,smallFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,9
6,1.6171,1,3 x 2 =,largeFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,0
8,1.4179,1,2 x 4 =,smallFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,1
24,2.5522,1,3 x 8 =,smallFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,13
30,2.0846,1,6 x 5 =,largeFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,6
21,1.4692,1,3 x 7 =,smallFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,13
27,7.6247,1,9 x 3 =,largeFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,9
15,1.9766,1,3 x 5 =,smallFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,2
13,2.8539,0,4 x 3 =,largeFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,10
72,13.4313,1,8 x 9 =,smallFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,19
9,1.8184,1,3 x 3 =,tie,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,0
20,2.035,1,4 x 5 =,smallFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,8
10,2.0864,1,5 x 2 =,largeFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,0
18,2.5696,1,6 x 3 =,largeFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,8
49,1.9009,1,7 x 7 =,tie,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,7
12,2.7856,1,2 x 6 =,smallFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,3
45,1.8517,1,9 x 5 =,largeFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,6
NA,1.6667,0,8 x 4 =,largeFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,25
42,4.7881,1,7 x 6 =,largeFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,22
54,5.5892,1,6 x 9 =,smallFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,13
50,2.4507,0,5 x 8 =,smallFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,9
35,7.2739,1,7 x 5 =,largeFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,7
18,3.2533,1,2 x 9 =,smallFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,7
14,2.0685,1,7 x 2 =,largeFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,4
48,8.2922,1,6 x 8 =,smallFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,11
36,6.84,1,4 x 9 =,smallFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,9
72,16.3172,0,9 x 7 =,largeFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,17
24,13.7988,1,6 x 4 =,largeFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,12
28,5.7729,1,4 x 7 =,smallFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,17
16,2.6521,1,8 x 2 =,largeFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,7
24,2.7352,1,8 x 3 =,largeFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,13
16,2.2355,1,4 x 4 =,tie,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,5
72,7.2239,1,9 x 8 =,largeFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,19
20,2.3363,1,5 x 4 =,largeFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,8
30,2.7851,1,5 x 6 =,smallFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,6
18,3.3698,1,3 x 6 =,smallFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,8
24,2.4698,1,4 x 6 =,smallFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,12
63,11.5126,1,7 x 9 =,smallFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,17
48,7.4409,1,8 x 6 =,largeFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,11
12,1.3347,1,3 x 4 =,smallFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,10
56,4.7877,0,9 x 6 =,largeFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,13
27,8.5923,1,3 x 9 =,smallFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,9
6,2.185,1,2 x 3 =,smallFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,0
8,1.8,1,4 x 2 =,largeFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,1
21,1.5347,1,7 x 3 =,largeFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,13
15,1.7198,1,5 x 3 =,largeFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,2
35,2.1697,1,5 x 7 =,smallFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,7
36,7.0251,1,9 x 4 =,largeFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,9
14,1.7174,1,2 x 7 =,smallFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,4
12,3.4192,1,6 x 2 =,largeFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,3
28,5.472,1,7 x 4 =,largeFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,17
10,2.1021,1,2 x 5 =,smallFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,0
40,2.0018,1,8 x 5 =,largeFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,9
64,5.4886,1,8 x 8 =,tie,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,19
45,2.202,1,5 x 9 =,smallFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,6
16,1.7681,1,2 x 8 =,smallFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,7
32,6.2579,1,4 x 8 =,smallFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,25
56,6.6572,1,8 x 7 =,largeFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,9
42,2.7519,1,6 x 7 =,smallFirst,largeProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,22
18,1.8179,1,9 x 2 =,largeFirst,smallProd,659,ACB,4.333333333333333,9,WAIS,1.4604,27,7
12,1.3327,1,2 x 6 =,smallFirst,smallProd,660,CAB,9.333333333333334,6,WAIS,1.2572,27,3
45,1.4492,1,9 x 5 =,largeFirst,largeProd,660,CAB,9.333333333333334,6,WAIS,1.2572,27,6
30,1.5992,1,6 x 5 =,largeFirst,largeProd,660,CAB,9.333333333333334,6,WAIS,1.2572,27,6
21,1.7827,1,3 x 7 =,smallFirst,smallProd,660,CAB,9.333333333333334,6,WAIS,1.2572,27,13
10,1.3159,1,5 x 2 =,largeFirst,smallProd,660,CAB,9.333333333333334,6,WAIS,1.2572,27,0
24,2.216,1,6 x 4 =,largeFirst,smallProd,660,CAB,9.333333333333334,6,WAIS,1.2572,27,12
8,1.5998000000000001,1,2 x 4 =,smallFirst,smallProd,660,CAB,9.333333333333334,6,WAIS,1.2572,27,1
